Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Kenya,KEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.741502547,3.728805629,3.706529343,3.676256881,3.639241124,3.596262104,3.568593599,3.533455483,3.491534165,3.443013379,3.38826343,3.351424838,3.306419822,3.254635401,3.197393109,3.135967269,3.089421643,3.03870717,2.984648717,2.927696911,2.868699206,2.82768698,2.783197602,2.737090612,2.691142982,2.646837064,2.61145561,2.575334934,2.540300761,2.508492227,2.481464476,2.460538732,2.440101464,2.420139932,2.400065631,2.379461815,2.377303433,2.364492327,2.342206843,2.311709757,2.273715228,2.249081573,2.220365594,2.184912566,2.138546947,2.080882416,2.053880109,2.018445131,1.981462044,1.951359491,1.932345794,1.95128689,1.978336516,2.012872106,2.053847688,2.101040019,2.176349877,2.256105606,2.339186612,2.42382671,2.509186314
Kenya,KEN,Population growth (annual %),SP.POP.GROW,..,3.123232562,3.164009301,3.203685639,3.241744126,3.279485248,3.315713559,3.35412455,3.400870681,3.457294178,3.518422986,3.57771824,3.630239733,3.675456397,3.712081326,3.741497674,3.761335745,3.777210896,3.796789731,3.821947577,3.846089434,3.86336143,3.865149008,3.846041076,3.803960149,3.745234345,3.681841366,3.616901567,3.544921048,3.466411663,3.384342362,3.304762215,3.227568409,3.148728216,3.068016991,2.989282737,2.914300425,2.848920708,2.798513098,2.76557269,2.745965174,2.728048712,2.712396698,2.709585204,2.720779221,2.739246149,2.757917431,2.768549226,2.767256336,2.750853799,2.722590001,2.693743646,2.662807804,2.618604478,2.559403145,2.491767548,2.420820938,2.356477449,2.305743642,2.272746379,2.251879431
Kenya,KEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.2290802,..,..,..,..,..,..,72.1570282,..,..,..,..,..,..,78.73303986,..,..,..,81.53497314,..,..
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,97.44550102,94.65129268,100.3944951,103.778721,108.2936884,104.7116739,118.2079104,120.9875906,128.397262,133.6653459,141.8804934,151.8299586,173.4947318,199.1142353,227.1059675,240.0831927,246.4868614,307.016432,348.8064444,394.6373811,442.5428212,401.6961835,362.6218506,324.3965017,323.3733809,308.6487027,351.0294899,372.7798687,377.1553527,361.1546923,361.3282651,332.4188107,324.1373782,220.0697184,265.2323057,325.7789291,421.3391971,445.8772551,465.909801,414.6793098,397.4826588,395.3294716,389.5426302,429.787819,451.6687666,511.6163943,685.9544229,825.666555,902.0699578,1035.338787,1080.296184,1085.487152,1271.815383,1354.820833,1462.220052,1464.554009,1525.235192,1633.491216,1794.091175,1912.647867,1878.580703
Kiribati,KIR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.20168924,45.70318975,46.02019362,46.18160494,46.21907972,46.18234293,46.16098157,46.00863333,45.73263375,45.33988501,44.81241813,44.19199692,43.50701023,42.78378429,42.05179173,41.35428385,40.74994636,40.31076034,39.99791732,39.72905014,39.45464663,39.60135765,39.52403633,39.3096075,39.16390412,39.23045666,39.13136402,39.34392101,39.73715063,40.09851382,40.3038674,40.69912609,40.93973196,41.04152359,41.08908308,41.12939542,41.01871919,40.91560976,40.75481877,40.44255894,39.97938291,39.60325688,38.8866617,38.0187989,37.30538459,36.92066071,36.19876408,36.10906793,36.30987941,36.36183494,36.10131452,36.20330762,35.89451913,35.39716378,35.04858718,35.00585955,34.91166329,35.14602568,35.53997946,35.83830757,35.91658365
Kiribati,KIR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.03393039,50.55293755,50.25530833,50.1308133,50.12885746,50.20784424,50.26563225,50.45335316,50.76676863,51.18666322,51.72332897,52.33358984,52.98976885,53.67953243,54.38683673,55.0676779,55.7023818,56.19406666,56.57259884,56.91657686,57.25873088,57.06941302,57.09428942,57.23519025,57.3026903,57.17031851,57.25822456,57.06935522,56.7253832,56.43515447,56.28729282,55.83781143,55.55065137,55.42949971,55.4036781,55.41860196,55.53020798,55.65490666,55.85487273,56.2129393,56.72425233,57.01988375,57.6553462,58.46344346,59.14761489,59.53966965,60.23340364,60.31680255,60.12494811,60.0762905,60.33208002,60.26468566,60.58381122,61.07702289,61.40815972,61.4432525,61.39401372,61.02945041,60.50739337,60.07941772,59.86822828
Kiribati,KIR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.76438037,3.743872694,3.724498048,3.687581758,3.652062821,3.609812832,3.573386179,3.538013508,3.500597614,3.473451768,3.464252898,3.474413236,3.503220917,3.536683286,3.561371542,3.578038248,3.54767184,3.495172997,3.429483842,3.354373001,3.286622485,3.329229336,3.381674249,3.455202242,3.533405585,3.59922483,3.610411419,3.586723769,3.537466167,3.466331701,3.408839779,3.463062476,3.509616671,3.528976702,3.507238816,3.452002625,3.451072836,3.429483582,3.3903085,3.34450176,3.296364757,3.376859369,3.457992097,3.517757641,3.547000519,3.539669645,3.567832272,3.574129518,3.565172487,3.561874567,3.566605458,3.532006722,3.521669644,3.525813328,3.543253101,3.550887947,3.694322989,3.824523905,3.952627172,4.082274714,4.215188072
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,..,2.488441959,2.453436436,2.417236095,2.34035689,2.258838593,2.130959196,2.032793931,1.945702102,1.832998189,1.725727924,1.623371343,1.519780287,1.472758509,1.438500318,1.425358537,1.45540953,1.485637143,1.493400259,1.474846257,1.404515085,1.348463023,1.299320689,1.384754192,1.621166441,1.963230003,2.340001589,2.621658569,2.703878476,2.518427178,2.157257132,1.777082211,1.448236603,1.254684916,1.256095109,1.357674497,1.517076727,1.614195409,1.694054584,1.715262047,1.71595975,1.690505401,1.691040112,1.739490235,1.849075199,1.99222198,2.166590695,2.294832252,2.28284642,2.171472686,1.96417542,1.738420492,1.538681384,1.426421878,1.380766987,1.398027436,1.43386389,1.432868764,1.468753984,1.512986668,1.550732603
Kiribati,KIR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,279.5213239,293.9385613,358.8162377,592.0806924,1576.124975,999.4160647,735.1242355,682.6769224,784.7191836,728.9361104,652.9201724,688.3379652,666.3502247,612.897464,657.3617116,502.0417322,489.8259877,499.802782,621.9999015,580.3853498,549.9010785,644.7808349,638.4896458,619.7200492,715.1950992,724.9218715,842.9911892,842.2392327,801.0843947,832.0247088,796.8032036,735.0691064,826.9168653,1015.667006,1131.152504,1214.635603,1168.473302,1374.395199,1428.134977,1312.023443,1516.76323,1734.903839,1788.691439,1715.814321,1642.820129,1542.616465,1584.738015,1640.571205,1727.845001,1601.861869,1653.540297
"Korea, Dem. People's Rep.",PRK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,37.73277828,38.38888629,37.84599054,36.79393953,36.26667516,36.73632051,36.64161566,37.90710879,39.74994971,41.1119317,41.59427913,42.2665122,41.96463768,41.09910692,40.27035851,39.72929829,39.03638268,38.49416232,38.01082194,37.41297261,36.64312443,35.44784541,34.44692758,33.50801887,32.47915104,31.31712383,30.65111361,29.62411047,28.48881663,27.60491463,27.1262768,26.65798929,26.62096504,26.8355899,26.99581453,26.95001107,26.98662234,26.81637072,26.50346747,26.18714873,25.93830759,25.66716437,25.46197205,25.28224576,25.04891662,24.72265191,24.41492498,23.99996511,23.52030687,23.05226131,22.63834831,22.18545928,21.82690813,21.52838463,21.23306565,20.91871797,20.70147127,20.45282262,20.2021135,19.99328221,19.84329304
"Korea, Dem. People's Rep.",PRK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.05876275,58.42673263,58.94982122,59.96723873,60.48798693,60.0575492,60.08445114,58.81768118,57.01403573,55.69185728,55.23400461,54.56999588,54.85710562,55.69550766,56.50041957,57.02425968,57.64460536,58.11762372,58.53759374,59.0786164,59.79908586,60.9035019,61.83889509,62.72549332,63.69927431,64.79500338,65.39175786,66.32737899,67.35971904,68.14503829,68.53453896,68.85328119,68.74935403,68.39516381,68.08282165,67.9549804,67.78689049,67.82118611,67.9842034,68.12521507,68.1669496,68.14588523,68.04473952,67.9145004,67.84217965,67.86945556,67.86961672,67.99355441,68.20121001,68.41864538,68.60440145,68.76824207,68.85067707,68.91864685,69.07540928,69.36120089,69.62979793,70.03544853,70.46336609,70.7486289,70.80801539
"Korea, Dem. People's Rep.",PRK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.208458973,3.18438108,3.204188242,3.238821735,3.245337909,3.206130293,3.273933199,3.275210029,3.236014566,3.196211027,3.17171626,3.163491918,3.178256695,3.205385424,3.229221923,3.246442032,3.319011962,3.388213956,3.451584313,3.508410989,3.557789716,3.648652688,3.714177321,3.766487811,3.821574644,3.887872792,3.957128528,4.048510533,4.151464333,4.250047077,4.339184235,4.488729521,4.629680929,4.769246294,4.921363824,5.095008535,5.22648717,5.362443171,5.512329127,5.687636204,5.89474281,6.186950406,6.493288425,6.803253836,7.108903733,7.407892524,7.715458296,8.00648048,8.278483112,8.529093318,8.757250242,9.046298655,9.3224148,9.552968518,9.691525071,9.720081133,9.668730798,9.511728846,9.33452041,9.25808889,9.348691577
"Korea, Dem. People's Rep.",PRK,Population growth (annual %),SP.POP.GROW,..,2.091070471,1.751595235,1.618788157,1.782123924,2.135462782,2.498297074,2.742895044,2.886777679,2.899250381,2.815398652,2.732053859,2.65360705,2.503858104,2.274430648,2.002498802,1.705867906,1.450187255,1.297855778,1.282781995,1.362688373,1.471959394,1.552020942,1.595570551,1.582809006,1.532478174,1.470105222,1.426350583,1.411989864,1.437939617,1.485873302,1.545639262,1.580216733,1.556428548,1.457165065,1.30903883,1.14213336,0.998170416,0.898075762,0.860282042,0.865557872,0.885350468,0.888579901,0.865930453,0.805103448,0.719726577,0.628450936,0.553298088,0.502338522,0.485026305,0.49206689,0.506081341,0.514396262,0.518246253,0.513303578,0.501732436,0.490511297,0.481502958,0.469955193,0.455141902,0.437971578
"Korea, Dem. People's Rep.",PRK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.99819183,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.23884607,43.67099932,43.77999906,43.67605263,43.52409458,43.39824481,43.12110864,42.92453637,42.72258175,42.38835893,41.87364137,41.27563719,40.57465766,39.79733963,38.9821253,38.1423791,37.35038164,36.45036452,35.51543639,34.64009993,33.86574434,32.97802625,32.26231679,31.62393868,30.90916847,30.04549362,29.30065162,28.30859155,27.20093364,26.20336805,25.43761223,24.58163116,24.09953353,23.83003344,23.51315224,23.02906648,22.79937266,22.27926654,21.61485981,21.02963831,20.61464218,20.11166719,19.77912417,19.53389718,19.23676029,18.82733877,18.3303812,17.80158422,17.23372253,16.65698464,16.10160176,15.61584616,15.11818697,14.63229732,14.183584,13.78171927,13.4979313,13.22549928,12.97332358,12.74644361,12.5428091
"Korea, Rep.",KOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.39468995,52.93578665,52.79054752,52.86048057,52.99757024,53.13349893,53.39978729,53.61017111,53.83479814,54.18059662,54.68739114,55.22338323,55.85488533,56.56071556,57.30884283,58.08764781,58.80452937,59.62786494,60.48824957,61.29751783,62.01657658,62.82286265,63.47605981,64.05790973,64.70283273,65.47305362,66.08923863,66.92388386,67.86028077,68.69836195,69.32937814,70.01686135,70.36347977,70.51011674,70.68552521,70.99288708,71.03859888,71.33706052,71.74911886,72.06480207,72.19916208,72.37674061,72.37280594,72.27667567,72.23410688,72.30946226,72.44724072,72.62788823,72.84454847,73.0503541,73.20508309,73.28281943,73.35316675,73.40440499,73.41364858,73.35891973,73.16412851,72.92225296,72.60812059,72.19337949,71.66628453
"Korea, Rep.",KOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.366463985,3.393214032,3.429453419,3.463466798,3.478335189,3.468256263,3.479104072,3.465292522,3.442620112,3.43104445,3.438967481,3.500979583,3.570457012,3.641944813,3.709031876,3.769973092,3.84508899,3.921770536,3.996314033,4.062382244,4.117679079,4.199111094,4.261623396,4.318151594,4.387998797,4.481452761,4.610109755,4.767524593,4.938785594,5.098269999,5.233009632,5.40150749,5.536986703,5.659849814,5.801322546,5.978046442,6.162028468,6.383672943,6.636021332,6.905559626,7.186195743,7.511592198,7.848069899,8.189427146,8.529132837,8.863198969,9.222378083,9.57052755,9.921729,10.29266126,10.69331515,11.10133441,11.52864629,11.96329769,12.40276742,12.859361,13.33794019,13.85224776,14.41855583,15.0601769,15.79090637
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,..,2.967243973,2.859320812,2.784820053,2.615394635,2.542150951,2.514387432,2.335013693,2.320351091,2.263434039,2.184173947,1.971323658,1.87599937,1.768292712,1.71270542,1.682000055,1.596558594,1.559039386,1.519196719,1.516874868,1.558462678,1.560203992,1.545468533,1.474218821,1.234018311,0.984565597,0.994723868,0.985133112,0.979189224,0.989093268,0.985130494,0.989785982,1.039161356,1.015821437,1.006157245,1.006200855,0.952779422,0.937713809,0.721865018,0.710794593,0.836180864,0.767241775,0.577957277,0.518321453,0.396331437,0.211997784,0.52519994,0.505234033,0.759316682,0.514682828,0.498225084,0.768971759,0.525713661,0.455218622,0.628149861,0.527288497,0.396851823,0.280968018,0.47533441,0.198353208,0.138141336
"Korea, Rep.",KOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.96594238,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,158.2493033,93.82864905,106.1485057,146.3143419,123.6034948,108.7221312,133.4748485,161.159931,198.431298,243.4224129,279.3049689,301.1765677,324.1962768,406.8988301,563.3559578,617.4560619,834.134208,1055.880041,1405.822374,1783.622313,1715.42946,1883.451279,1992.528225,2198.934472,2413.263925,2482.399956,2834.903848,3554.595206,4748.629608,5817.029181,6610.036508,7636.982429,8126.67039,8884.928319,10385.33617,12564.77813,13403.04959,12398.48003,8281.699982,10672.41793,12256.99357,11561.24837,13165.06574,14672.85747,16496.12009,19402.50263,21743.47745,24086.41044,21350.42798,19143.85161,23087.22564,25096.26388,25466.76052,27182.73431,29249.57522,28732.23108,29288.87044,31616.8434,33422.94421,31936.79635,31631.46945
Kosovo,XKX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Population growth (annual %),SP.POP.GROW,..,1.986474103,2.857337244,2.777956411,2.702867239,2.631730832,2.564243061,2.588274783,2.43702226,2.379041684,2.323756013,2.27098162,2.455568926,2.320289708,2.342381367,2.21574796,2.239169031,2.120220765,2.076199145,2.101060006,1.992097749,2.017640848,1.914544758,2.00257005,2.023988135,2.102811036,2.059502036,2.075002402,2.144551714,1.990115432,1.897590146,1.914952133,1.77550356,1.693650953,1.615380911,1.589700641,1.46773672,1.302792853,-5.924733485,-10.95514942,-3.582127645,0.067859323,0.067930793,0.067884679,0.067838626,0.067909885,0.803200286,0.803261833,0.803213478,0.803171845,0.803248961,0.859067492,0.895254757,0.607467947,-0.294473631,-1.364932338,-0.596734074,0.753584843,0.339010962,-0.457730006,-0.757524968
Kosovo,XKX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2965.449915,2847.555339,3009.559334,3540.891789,3410.85978,3704.784221,3902.676013,3520.766449,3759.560246,4009.380987,4384.048892,4416.108358,4346.637931
Kuwait,KWT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.41524891,35.3231795,36.19526424,37.09398911,37.92704849,38.67112112,40.00049697,41.07532694,42.06626966,43.02598483,43.89038888,44.23997235,44.62834364,44.99008983,45.1864791,45.13594723,44.33624562,43.3130516,42.18813186,41.14480499,40.28941818,39.42977675,38.85304564,38.48169398,38.11009896,37.61163943,37.50140533,37.05650961,36.41946338,35.70982479,34.90266992,33.68967398,32.63340467,31.74115864,31.04838345,30.72219271,30.12366791,29.57042688,29.14840597,28.79537988,28.37755969,27.96862237,27.4145448,26.80019578,26.28384925,25.97495901,25.15473916,24.53695439,24.09118343,23.67970025,23.21704317,22.94666136,22.53840345,22.05550401,21.5990448,21.20437242,21.29713473,21.42245542,21.53888805,21.56983829,21.46221196
Kuwait,KWT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.58645351,62.79476738,62.00244258,61.15972182,60.36758843,59.65739974,58.26468081,57.14632236,56.12617495,55.142029,54.24528175,53.90037088,53.5372032,53.21912249,53.06611768,53.13001605,53.92835731,54.9453312,56.08018189,57.16209095,58.07579144,58.96767318,59.59625774,60.03609458,60.47628847,61.02580918,61.15897419,61.60304584,62.23174405,62.94316117,63.76594965,64.90014257,65.91336795,66.8013835,67.52342996,67.91340188,68.51431933,69.03843635,69.40914272,69.69880654,70.04287762,70.35628128,70.79626223,71.28143351,71.66815421,71.86078043,72.69247815,73.34317351,73.83303295,74.28775507,74.78541949,75.05624893,75.45505879,75.91859178,76.34074888,76.67673639,76.46089401,76.19508301,75.91063957,75.66632272,75.50198791
Kuwait,KWT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.998297581,1.882053125,1.802293181,1.74628907,1.705363083,1.671479143,1.734822217,1.778350694,1.807555392,1.831986171,1.864329371,1.859656767,1.834453162,1.790787679,1.747403225,1.734036722,1.735397072,1.741617205,1.731686256,1.693104058,1.634790385,1.602550074,1.550696616,1.482211434,1.413612565,1.36255139,1.339620479,1.340444549,1.348792569,1.347014039,1.331380432,1.410183449,1.453227381,1.457457857,1.428186586,1.364405402,1.362012764,1.391136765,1.44245131,1.505813584,1.579562696,1.675096349,1.789192966,1.918370708,2.047996539,2.164260562,2.152782693,2.119872094,2.075783629,2.032544678,1.997537338,1.997089702,2.006537761,2.025904214,2.060206327,2.118891196,2.241971253,2.382461572,2.550472384,2.763838983,3.035800131
Kuwait,KWT,Population growth (annual %),SP.POP.GROW,..,11.09092392,11.53918415,11.57830884,11.26053801,10.75492015,10.28577677,9.822190727,9.220335705,8.487081964,7.743699945,7.027139787,6.458124917,6.115049383,6.013768419,6.046919824,6.088544998,6.048625696,5.931157107,5.716635639,5.450476198,5.033373488,4.636235454,4.496559383,4.656901504,4.90901611,5.440546872,5.655595419,4.829305208,2.807408655,0.12244112,-3.104609857,..,..,..,..,1.296184123,4.999310439,6.8284696,6.374272192,4.678686485,2.803676846,1.590406197,1.146195146,1.782298211,3.118247299,4.456731765,5.346634755,5.89251601,6.02809691,5.879732354,5.721422995,5.550008128,5.165481563,4.560848106,3.844185048,3.112853918,2.477112701,1.982437111,1.672132226,1.49775614
Kuwait,KWT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.56438828,..,..,..,..,67.51766205,..,..,..,..,74.49086761,..,..,..,..,..,..,..,..,..,78.39550018,..,..,..,..,..,..,..,..,..,93.27445984,93.28211975,93.6641922,93.89830017,..,94.4690094,..,95.51316833,95.58582306,..,95.68544769,..,96.03594971,96.05647278,..,96.45754242
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,4443.452338,4571.155742,4230.847778,4207.731536,4019.803916,3860.579007,4858.728915,5224.917155,5971.798916,13521.66733,11768.4683,12093.26837,12253.86654,12663.48935,19093.01649,20924.21201,17408.51822,14312.45856,13233.83966,13132.76511,12356.87866,9771.141271,11535.17454,10169.04084,11617.10646,8794.606046,5419.588163,..,..,..,16932.08504,19358.37054,17748.84942,14166.16413,15435.13113,18440.37852,16587.24865,17846.37616,22148.37815,27011.654,35591.03713,42781.56475,45782.14857,55494.9301,37561.72593,38577.49828,48631.7834,51979.12069,49388.05338,44062.34091,29869.55275,27653.15762,29759.46747,33399.06044,32373.25112,24811.76971
Kyrgyz Republic,KGZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.29409602,37.60365214,38.84213218,39.94763184,40.83860909,41.47016562,41.94381393,42.13520044,42.10340809,41.94559065,41.71731174,41.30750454,40.97213099,40.65908087,40.28093125,39.79544089,39.25313315,38.617454,37.95392133,37.37585451,36.94439444,36.64583388,36.49694543,36.47785177,36.518276,36.56606657,36.81231501,37.01930129,37.19313732,37.3372104,37.43544594,37.63163724,37.72229897,37.72644633,37.66792873,37.56070832,37.1522931,36.71700691,36.23329434,35.65250842,34.94067525,34.26625421,33.48928565,32.62148626,31.74529495,30.95622821,30.51858741,30.16552375,29.94038606,29.85412515,29.89692737,30.05524543,30.34938957,30.73105714,31.13067051,31.49991417,31.91876306,32.18067726,32.35041711,32.50169502,32.6488402
Kyrgyz Republic,KGZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.62372229,55.48813808,54.43029025,53.49585398,52.74594888,52.21697078,51.77852443,51.59332488,51.6212731,51.79258941,52.06385775,52.4703595,52.85597167,53.2479182,53.70470885,54.25693344,54.81120879,55.44646612,56.11600853,56.73629795,57.25827132,57.64578608,57.92139331,58.08142784,58.16627383,58.21251363,58.05166327,57.91839622,57.79642929,57.66598312,57.53487686,57.23885749,57.01798283,56.88607811,56.86405726,56.96065085,57.31548049,57.75711937,58.27413727,58.86878037,59.55239811,60.14002881,60.81583369,61.60842759,62.49325016,63.40090638,64.00524005,64.58981111,65.07361875,65.40526102,65.57967266,65.51792504,65.29697366,64.95505472,64.55971154,64.16486593,63.72269864,63.40651527,63.15485491,62.8980104,62.62326617
Kyrgyz Republic,KGZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.082181694,6.90820978,6.72757758,6.556514186,6.415442027,6.312863599,6.277661643,6.27147468,6.275318804,6.261819935,6.218830507,6.222135958,6.171897339,6.093000927,6.014359905,5.947625672,5.935658063,5.93607988,5.930070139,5.887847539,5.797334234,5.708380039,5.58166126,5.44072039,5.315450162,5.221419804,5.13602172,5.062302487,5.01043339,4.996806478,5.029677204,5.129505273,5.259718203,5.387475568,5.468014013,5.478640835,5.532226409,5.525873711,5.492568382,5.478711204,5.50692664,5.59371698,5.69488066,5.770086147,5.76145489,5.642865404,5.476172541,5.244665141,4.985995187,4.740613829,4.523399971,4.42682952,4.353636774,4.313888133,4.309617947,4.335219909,4.358538308,4.412807467,4.494727976,4.600294583,4.727893633
Kyrgyz Republic,KGZ,Population growth (annual %),SP.POP.GROW,..,3.776249233,3.3777425,3.383440848,3.324812257,3.078015946,3.136852074,3.012208894,2.945413469,2.678215772,2.223945997,2.086264695,2.157026598,2.101967808,2.19837318,2.102497532,1.993721223,1.92262579,1.829019298,1.84403799,1.824471061,1.873206267,1.974517144,2.079679038,2.014330426,1.869355155,1.891626258,1.90236035,1.764962711,2.090178019,1.924484883,1.635307708,1.153816119,0.028786218,-0.035430369,0.998300396,1.480089704,1.458502175,1.534038154,1.486072263,1.191125924,0.948856614,0.917899317,1.048444924,1.210105425,1.127864459,1.075051294,0.953586964,0.950220145,1.207265644,1.192864429,1.216890729,1.665236559,1.984738667,2.006107899,2.059025966,2.037224422,1.933647156,1.99032207,2.08787614,2.075520173
Kyrgyz Republic,KGZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.70160675,..,..,..,..,..,..,..,..,..,99.24343109,..,..,..,..,..,..,..,..,99.58599854,..,..
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,609.1728912,575.6439745,513.0359437,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.0492288,279.6195693,308.4096116,321.7270332,380.5064324,433.2349766,476.55213,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1308.140165,1374.032105,1173.611304
