Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Lower middle income,LMC,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.684525505,8.552751551,8.386992695,8.21128735,8.061296754,7.957854268,7.868954656,7.819002674,7.813183293,7.85736131,7.951741445,8.06907649,8.228292478,8.402651999,8.559296883,8.681798713,8.763683483,8.822130311,8.864063133,8.901624039,8.942128837,8.969860738,8.997628429,9.022009585,9.039079908,9.047970731,9.031361646,9.012528557,8.994553507,8.982382511,8.980494596,8.97566591,8.979445426,8.990732905,9.008423855,9.032530052,9.059363566,9.088805939,9.123825996,9.169420758,9.227763051,9.28620383,9.350452761,9.409632049,9.452374761,9.475126166,9.489202955,9.47872136,9.440969912,9.380950213,9.307889087,9.235066051,9.157545845,9.076671188,8.99442663,8.912944618,8.836392704,8.759921999,8.684678991,8.61258928,8.545568655
Lower middle income,LMC,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.611700838,8.485684819,8.331943251,8.171212562,8.033765131,7.937530547,7.852214189,7.798635849,7.788038938,7.835384058,7.946139941,8.100532534,8.306105863,8.528079269,8.722603843,8.867587465,8.966233699,9.026772131,9.060134137,9.085706236,9.115876642,9.139218858,9.162583146,9.181255767,9.1905152,9.190306891,9.165401874,9.138847586,9.113037871,9.092279835,9.080993782,9.070506845,9.068396576,9.074689158,9.089594769,9.113811498,9.138485018,9.169110789,9.208717324,9.261535451,9.328992299,9.389641761,9.456398971,9.518740339,9.565577721,9.593920093,9.611000714,9.601438518,9.563356243,9.503776781,9.434507227,9.374145508,9.313288771,9.252632445,9.19168221,9.130662916,9.072423392,9.011881863,8.951071765,8.8927813,8.839147036
Lower middle income,LMC,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.654172115,7.626668555,7.614672953,7.602558096,7.567938146,7.49897356,7.379525302,7.23758855,7.090869733,6.965275582,6.877209283,6.811132522,6.773575903,6.769380602,6.804695603,6.879156836,6.97261697,7.105758045,7.256634176,7.395555931,7.505797294,7.587290808,7.642680684,7.680372769,7.714927707,7.754662836,7.787268002,7.824605117,7.861145016,7.889994115,7.908626869,7.916898716,7.918270681,7.916714431,7.918657363,7.927824729,7.944559187,7.968189866,7.997940319,8.032262838,8.070059054,8.10636068,8.145070356,8.188190661,8.238154906,8.294360317,8.357140236,8.428734879,8.50286664,8.565939697,8.605802618,8.616130704,8.604129767,8.573704195,8.531746086,8.483045959,8.434857286,8.378878432,8.317504276,8.253801498,8.189700074
Lower middle income,LMC,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.665531298,7.618817691,7.582430324,7.544863229,7.490321151,7.410623691,7.293149873,7.162100371,7.030030417,6.915540499,6.831641699,6.773750727,6.738018544,6.734849113,6.778388111,6.871819124,6.997291715,7.17242387,7.367979245,7.543450629,7.675688201,7.765872491,7.818049223,7.845611841,7.869434819,7.900635331,7.923206955,7.951674501,7.980074995,8.00052256,8.009633007,8.010842279,8.004614579,7.99507926,7.989122242,7.99111625,7.998826527,8.013563283,8.034972205,8.062445079,8.096013092,8.130770065,8.168000188,8.209598981,8.258223029,8.313843343,8.383345069,8.461416979,8.540575451,8.606330299,8.646615688,8.662055907,8.652999337,8.624296677,8.585718235,8.544827973,8.514884016,8.481747903,8.445385079,8.405672983,8.363047115
Lower middle income,LMC,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.741877095,6.712464092,6.669252563,6.621694148,6.58451302,6.564133159,6.53790059,6.533882924,6.535085596,6.515214524,6.460727904,6.369725162,6.254438712,6.132818341,6.02968061,5.9584897,5.897778076,5.862011141,5.854435664,5.879547224,5.937774503,6.025747538,6.145524481,6.279145165,6.403588434,6.505956132,6.581806046,6.641794695,6.690715955,6.737115535,6.78436992,6.829632912,6.876360659,6.92140348,6.960243492,6.990420527,7.011639326,7.027153565,7.040860062,7.057885526,7.080780044,7.104286716,7.133442381,7.167290501,7.20433665,7.243784413,7.290396576,7.336137847,7.382698445,7.435007614,7.496709058,7.569573312,7.652237215,7.733998809,7.799655228,7.840439202,7.865116634,7.867832486,7.853204279,7.82862093,7.798382697
Lower middle income,LMC,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.841201929,6.801945449,6.74298254,6.675873433,6.617760672,6.575795926,6.527540356,6.499836345,6.47879771,6.442018583,6.377791888,6.289929515,6.185745015,6.078832718,5.988322032,5.92484358,5.867175051,5.830833833,5.823758355,5.857037301,5.933957821,6.048263145,6.202117313,6.371105828,6.523632797,6.642569574,6.723721331,6.779942218,6.819068988,6.854157871,6.89102394,6.927806277,6.966578127,7.004042506,7.035311618,7.057744555,7.069609077,7.0759714,7.080379071,7.08764448,7.100310846,7.116861788,7.137772793,7.162473808,7.190704034,7.222474208,7.267030396,7.313610734,7.362703597,7.417897664,7.481896332,7.556624487,7.642379048,7.72843678,7.798547679,7.842592046,7.870827291,7.875974772,7.864610213,7.847025785,7.828973141
Lower middle income,LMC,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.737922302,5.745696586,5.751977444,5.75508043,5.754349324,5.748878795,5.721336548,5.687266274,5.652161334,5.624966723,5.610630437,5.604749383,5.615173654,5.626491593,5.617450876,5.577829295,5.500332905,5.403578153,5.300911441,5.211299702,5.145810574,5.095091903,5.064698444,5.059494143,5.085777328,5.144668386,5.223568188,5.335500527,5.464033521,5.586586901,5.688677264,5.770431055,5.835969746,5.890426296,5.942788455,5.997917909,6.04894788,6.101481065,6.153084644,6.199414773,6.23805016,6.266914981,6.289788184,6.308678953,6.328195565,6.351799474,6.386826793,6.426269264,6.468851403,6.513170982,6.558424465,6.604173054,6.651541424,6.702555595,6.76090775,6.827944493,6.906323343,6.992716162,7.077954638,7.149427437,7.199819389
Lower middle income,LMC,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.834326149,5.839300003,5.845632099,5.84955687,5.847297683,5.836014283,5.799107904,5.753383194,5.70373636,5.659183854,5.625498584,5.597710828,5.586422346,5.579047214,5.557798017,5.51365415,5.434214589,5.342526578,5.248596967,5.166927626,5.106552711,5.0576619,5.026360366,5.021138933,5.053811004,5.127938776,5.227099057,5.366660002,5.524559506,5.670500197,5.785649772,5.870522501,5.931442685,5.976624467,6.019362352,6.066781098,6.108362114,6.152937278,6.19769285,6.237148336,6.267989611,6.289056289,6.304631921,6.316819233,6.329915171,6.34664629,6.370351513,6.399976532,6.43498586,6.47445052,6.517329282,6.559363831,6.604103807,6.653561781,6.711538144,6.779433232,6.860156742,6.950985028,7.041758925,7.118546157,7.173469394
Lower middle income,LMC,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.94197709,4.923288666,4.912761097,4.910126949,4.915922963,4.928832279,4.929857289,4.942362815,4.959442719,4.970537954,4.96923144,4.945030169,4.909537298,4.870287911,4.838848244,4.820560874,4.795217573,4.786508942,4.782213638,4.76461258,4.724803658,4.655034716,4.573176742,4.490576218,4.422367365,4.377212248,4.338957069,4.31981626,4.325630171,4.364680107,4.438997766,4.537567314,4.669233755,4.815742732,4.952339911,5.065189966,5.148685163,5.211794839,5.261677519,5.309333338,5.360699031,5.403884069,5.451827679,5.501845052,5.548210289,5.586832985,5.615256541,5.638178341,5.659364016,5.683373928,5.712382355,5.738705505,5.771065557,5.808779323,5.850591296,5.895647173,5.941750353,5.990197533,6.043820411,6.107192376,6.181804378
Lower middle income,LMC,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.82984396,4.809477237,4.807279172,4.81851422,4.836288517,4.855156154,4.862632766,4.874449467,4.88657799,4.893712294,4.893021554,4.880232679,4.859214313,4.836606687,4.822313802,4.820370515,4.815195805,4.82636861,4.839560723,4.834388423,4.800789186,4.735993235,4.652175792,4.563026345,4.487567451,4.43683607,4.397729948,4.379842043,4.385836597,4.419406806,4.480215375,4.562783585,4.672895675,4.796607733,4.914947183,5.017015818,5.098701012,5.165949478,5.223708919,5.279772419,5.338188849,5.389127126,5.443266922,5.498413813,5.549324817,5.592073779,5.629620783,5.66091296,5.689751814,5.720950295,5.756602638,5.790503576,5.83028753,5.87461486,5.921566096,5.970172092,6.020107477,6.070878564,6.125242364,6.187840016,6.26027559
Lower middle income,LMC,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.289253262,4.237359823,4.175654352,4.114064504,4.067261671,4.042691935,4.025576449,4.030349148,4.05029838,4.075172119,4.09838685,4.116478721,4.136140459,4.154303433,4.168236314,4.176485529,4.163596746,4.146153635,4.128535142,4.117718205,4.11678459,4.11482251,4.124924502,4.135893298,4.1324734,4.107556399,4.055265258,3.991377855,3.925648468,3.872030833,3.83799227,3.815289844,3.809498347,3.824009582,3.863101819,3.927677947,4.008496537,4.113536221,4.23100644,4.344194072,4.443007451,4.522104693,4.586752144,4.640945998,4.692601226,4.747097258,4.808121913,4.873142021,4.936924775,4.994628108,5.044972372,5.080701216,5.113810529,5.14662492,5.181813067,5.220866345,5.258474763,5.300677798,5.347348928,5.397974195,5.451965871
Lower middle income,LMC,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.278321282,4.236276711,4.193444538,4.155095746,4.128420931,4.11607278,4.094848664,4.088189203,4.094030822,4.108403983,4.128108794,4.142212774,4.162993728,4.184798738,4.200649904,4.206605014,4.183612741,4.153017202,4.120346704,4.094044814,4.07821969,4.057158819,4.047992114,4.041409271,4.025012551,3.993417529,3.938229777,3.877607254,3.818954198,3.77248041,3.743799353,3.722216346,3.715099992,3.728667507,3.771446387,3.846290719,3.940141858,4.063235077,4.200134561,4.328900221,4.436680271,4.514978505,4.574050704,4.620934039,4.666514823,4.717216866,4.773638286,4.833522507,4.891892493,4.943734801,4.987778751,5.016517973,5.043245071,5.070108462,5.099748314,5.13368621,5.165386829,5.202202311,5.243896687,5.290311155,5.341360938
Lower middle income,LMC,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.643939986,3.636462272,3.625012116,3.608560039,3.586505793,3.558627455,3.511474782,3.461092841,3.413973107,3.380055916,3.36497042,3.358692605,3.371689337,3.397804441,3.428836279,3.459315142,3.472494063,3.489099336,3.505927809,3.519246594,3.527057395,3.517635204,3.502676516,3.487423176,3.479813861,3.483396424,3.482839448,3.497366356,3.51606097,3.523895988,3.512244722,3.478553265,3.43338754,3.385391815,3.347692465,3.32838165,3.315904169,3.318192261,3.338288685,3.380223462,3.444857169,3.525281528,3.627277566,3.738756108,3.844175106,3.93482755,4.000658437,4.060269632,4.119117947,4.18271995,4.251710108,4.309812576,4.369478927,4.428279801,4.483083189,4.533107266,4.572374462,4.608841721,4.644651096,4.683136757,4.726343255
Lower middle income,LMC,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.615427754,3.598364241,3.57351878,3.544501182,3.516989308,3.493838974,3.457113373,3.42433595,3.396695759,3.377254454,3.368719998,3.360901917,3.365201728,3.379204199,3.400330301,3.426341118,3.437687453,3.456406484,3.476738309,3.491216541,3.495998456,3.476383428,3.448770641,3.419522071,3.397700249,3.387430339,3.373264053,3.373020451,3.37734627,3.373980925,3.356449296,3.319150196,3.276087403,3.234076218,3.202906606,3.188559764,3.178499221,3.180695155,3.200364418,3.245201531,3.318004884,3.411281428,3.52789248,3.652419645,3.766299587,3.860492145,3.932379251,3.994379172,4.051406601,4.110529833,4.174413643,4.223689118,4.275903177,4.328703727,4.37858488,4.42423506,4.456713234,4.48793165,4.519935412,4.55552487,4.596180849
Lower middle income,LMC,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.911343244,2.911458814,2.921582115,2.93721361,2.952889897,2.964921024,2.955575222,2.948508521,2.941419226,2.930367642,2.913281578,2.875708102,2.835141611,2.798923148,2.777259293,2.774791603,2.770060205,2.782816087,2.807246995,2.835539894,2.86281766,2.87460541,2.888768461,2.903897951,2.918205813,2.930429724,2.921814742,2.912463496,2.906033609,2.907961725,2.919283302,2.929041707,2.951394859,2.97728286,2.993782453,2.994760145,2.971343982,2.938315002,2.903991912,2.879560937,2.871271281,2.864559275,2.873658353,2.900905956,2.948739467,3.016525445,3.084100604,3.168130234,3.259575527,3.348486956,3.430896027,3.501829893,3.569686977,3.635808324,3.702157191,3.769767074,3.826541587,3.884211512,3.941512176,3.996918248,4.049725562
Lower middle income,LMC,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.831005173,2.833491376,2.843412648,2.856430646,2.867331896,2.873028448,2.856219456,2.839627039,2.824309291,2.810359266,2.79727858,2.76863784,2.742577645,2.722326049,2.712502121,2.714984299,2.70823615,2.712806643,2.726350248,2.745912392,2.7691296,2.77831538,2.792622821,2.80835968,2.821039683,2.828398805,2.814007652,2.797668428,2.78332532,2.776406956,2.778001167,2.773825993,2.779964211,2.789568219,2.793358428,2.787462192,2.762253827,2.733484952,2.707199768,2.690810395,2.688270342,2.686915318,2.698495613,2.72768769,2.779758039,2.854753388,2.927317903,3.021490996,3.127709997,3.231928794,3.325902345,3.396500622,3.457845876,3.514002159,3.570594175,3.630573417,3.678771292,3.729437382,3.781304016,3.832329474,3.881554454
Lower middle income,LMC,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.305341526,2.299375858,2.284899664,2.270259921,2.265662117,2.274880339,2.275945258,2.287513826,2.305192495,2.323095858,2.338065209,2.33428705,2.331607154,2.328744562,2.323587144,2.315213308,2.285852131,2.255018308,2.228492729,2.214032782,2.215224261,2.21248129,2.22311358,2.243534603,2.268922512,2.296259887,2.307405721,2.323297024,2.341940421,2.360692427,2.376841346,2.378540171,2.378918299,2.381475365,2.391667017,2.412034728,2.427543189,2.453601127,2.482701927,2.504152731,2.512716158,2.491936068,2.464989517,2.439220713,2.424276785,2.425734529,2.425685994,2.438001157,2.464752877,2.507982874,2.567118481,2.628801215,2.706251148,2.793288434,2.881181557,2.965271975,3.032757077,3.097543168,3.161335949,3.226551455,3.294009819
Lower middle income,LMC,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.160738598,2.159076304,2.149639395,2.139691399,2.138161883,2.148250812,2.150721726,2.162030388,2.177505604,2.191091977,2.20018073,2.189643927,2.178806089,2.169086948,2.161452427,2.156071967,2.134058199,2.114390871,2.099832265,2.093798412,2.097711688,2.092885421,2.095899713,2.106161077,2.122799537,2.14472532,2.15391879,2.169969408,2.189742028,2.208459516,2.22239279,2.218823773,2.212134978,2.206682495,2.207855779,2.217745541,2.220982759,2.232286287,2.246740989,2.257144558,2.260256843,2.243094044,2.224210745,2.208994549,2.203974363,2.21296409,2.218706476,2.23136179,2.254425282,2.294379361,2.354947598,2.426311887,2.516879808,2.617141559,2.714108875,2.801080366,2.866835112,2.924686611,2.978132174,3.03253559,3.09082589
Lower middle income,LMC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.458680912,3.488720282,3.512018219,3.527250031,3.533622599,3.531583252,3.561379455,3.582138426,3.596487146,3.606756053,3.61449718,3.653754639,3.68562565,3.710166658,3.727683018,3.738799655,3.775679635,3.805411837,3.826794469,3.837641436,3.837813908,3.854520225,3.858362104,3.85436002,3.848382033,3.844209568,3.864915725,3.884209053,3.902755082,3.921037581,3.937638875,3.98818522,4.035856055,4.079386278,4.117262505,4.150417684,4.210826319,4.263268073,4.311084785,4.357650727,4.404836066,4.469054313,4.528774772,4.581516873,4.62346876,4.653965652,4.707347583,4.750559744,4.786707481,4.819439889,4.851650894,4.90930208,4.965022629,5.024153155,5.092656503,5.175208687,5.28984601,5.412530348,5.542100807,5.676691413,5.815958583
Lower middle income,LMC,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.589933417,1.598540016,1.620629571,1.647704414,1.67031103,1.685161549,1.682193072,1.675645878,1.670844993,1.673448262,1.685545858,1.692544237,1.70508048,1.720724486,1.736598899,1.751349595,1.751919546,1.754053711,1.756250515,1.755836971,1.751864462,1.730664858,1.706394202,1.685095927,1.674534095,1.678499657,1.679229076,1.692021319,1.713515655,1.739353327,1.76620654,1.783466552,1.803877775,1.826039445,1.847980738,1.869269508,1.876880589,1.883267383,1.892247443,1.908367998,1.933261989,1.94647704,1.967874494,1.99136279,2.00873265,2.016704409,2.006541795,1.990402473,1.974155154,1.966340949,1.972047797,1.978308121,1.995783616,2.025462828,2.068869132,2.126800322,2.184867976,2.255742417,2.334502245,2.414812697,2.493291213
Lower middle income,LMC,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.43799221,1.4484069,1.467949217,1.490633906,1.509899739,1.523569002,1.523629528,1.520758403,1.519443124,1.524008962,1.535824694,1.541877423,1.55136511,1.562129411,1.571669507,1.579321694,1.575260948,1.570878581,1.566699289,1.562664859,1.559044955,1.545026015,1.530286582,1.518145347,1.5128378,1.51665825,1.517638776,1.524762132,1.537108979,1.553885771,1.574111413,1.590833541,1.610742286,1.631467024,1.649948708,1.665530656,1.670075609,1.671869443,1.674527263,1.682001902,1.695878301,1.70305717,1.715337672,1.728987627,1.739125874,1.744424925,1.739542139,1.732938459,1.728592339,1.730835426,1.741601165,1.74995362,1.763858376,1.787806073,1.827975822,1.887086698,1.950616777,2.029972656,2.117559843,2.203172447,2.281394195
